age,cus_month_income,cus_gender,cus_marital_status,cus_customer_since,years_with_us,total_debit_trans_s1,total_debit_trans_s2,total_debit_trans_s3,total_debit_amt_s1,total_debit_amt_s2,total_debit_amt_s3,total_credit_trans_s1,total_credit_trans_s2,total_credit_trans_s3,total_credit_amt_s1,total_credit_amt_s2,total_credit_amt_s3,total_debit_amt,total_debit_trans,total_credit_amt,total_credit_trans,total_transactions,cus_target,tar_desc,status
56,2528.8336081407188,0,4,95,14,22,21,13,58448.63601020198,57196.101968569674,40653.36665992589,7,6,6,57907.697524139236,57125.92708649965,52707.6930966251,156298.10463869752,57,167741.31770726398,19,76,2223,1,1
50,2000000.0,1,3,85,14,15,4,1,31819.21854604677,11010.951457328996,665.8119983034613,1,0,0,5732.918071257727,0.0,0.0,43495.98200167923,21,5732.918071257727,1,22,2223,1,1
68,94565.61755784767,0,1,78,14,31,32,12,84861.74365409119,151819.3408011521,52650.673560490904,12,13,10,78813.25812314454,150800.61157420088,52394.99371496182,289331.7580157342,75,282008.8634123072,35,111,2222,1,1
57,21134697.507632326,1,2,107,14,5,5,8,20405.109365778553,89929.57298175458,165279.136355686,1,4,7,13747.052381927879,88383.4519848075,164140.6965432139,275613.81870321906,19,266271.2009099493,13,33,2222,1,1
63,3807.371940139525,0,4,91,14,11,9,0,3490.717860395169,1827.438576590504,153.82479600930168,0,0,0,0.0,0.0,0.0,5471.981232994975,21,0.0,0,21,2223,1,1
36,1619.6550087500777,0,4,68,14,26,8,0,70562.13484545922,15958.822669323285,0.0,3,1,0,20146.63142891231,9535.034024500217,0.0,86520.95751478251,34,29681.66545341253,4,38,2222,1,1
44,3000000.0,1,2,110,14,9,0,0,16006.1716938861,366.9588024911246,0.0,0,0,0,15826.029937721885,0.0,0.0,16373.130496377224,10,15826.029937721885,0,10,2223,1,1
46,550.4277112040288,0,3,78,14,0,1,0,0.0,724.7873844595367,5.366646003039034,0,0,0,0.0,0.0,0.0,730.1540304625757,1,0.0,0,1,2222,1,1
44,3525071.699116289,0,4,82,14,3,1,0,7130.249452133372,6272.6855927209535,0.0,0,0,0,4427.778065450085,6420.278194902623,0.0,13402.935044854326,5,10848.056260352709,1,6,2222,1,1
31,2000000.0,1,4,114,13,7,0,0,7499.756643552559,446.93964326553487,0.0,0,0,0,3971.929013262733,0.0,0.0,7946.696286818094,8,3971.929013262733,0,8,2222,1,1
32,100000.0,1,4,72,14,4,0,0,3260.3159244876315,4466.647680839203,0.0,0,0,0,1788.9110390209307,0.0,0.0,7726.963605326834,5,1788.9110390209307,0,5,2223,1,1
44,128234.28723160474,1,4,96,16,53,5,0,195735.88596893032,12109.694335893873,0.0,0,0,0,0.0,0.0,0.0,207845.58030482422,59,0.0,0,59,2222,1,1
44,1761730.5329531764,1,4,117,14,11,0,0,21254.907508726075,246.50749590001087,544.359255915291,2,0,0,18683.29885120018,236.3431701524004,0.0,22045.774260541377,12,18919.642021352578,3,15,2223,1,1
53,3012590.8322232375,0,4,50,14,1,1,0,1416.553242173608,3517.763538016312,1133.174900091355,0,0,0,0.0,0.0,0.0,6067.49168028128,2,0.0,0,2,2223,1,1
36,891.323110398524,0,4,61,14,2,2,32,4513.896964782767,5294.738061383912,62945.12747292759,1,3,5,3971.053546037934,44463.0211516944,20593.722088777064,72753.76249909427,37,69027.7967865094,10,48,2222,1,1
41,1999077.9345101572,1,4,59,14,11,3,3,6775.713363454576,2335.61367423259,2475.0776945033517,0,0,0,32.879997641728096,19.08280994033953,0.0,11586.404732190518,19,51.9628075820674,0,19,2223,1,1
48,5000000.0,0,4,106,14,37,73,26,42715.91395311614,200435.48022311414,28514.06399092963,6,4,2,92328.6743941762,235166.27196513215,27459.852418407958,271665.45816715993,137,354954.79877771635,13,151,2223,1,1
57,16825475.281172734,1,1,66,14,11,2,1,19075.30432114751,3791.374253580259,2791.6646903962164,1,0,0,2748.518851390473,66.6559259811072,0.0,25658.343265123982,16,2815.1747773715806,1,18,2222,1,1
43,2063.736799103449,0,4,129,13,21,18,2,156537.9177694232,97399.24471634252,25933.30925708897,4,2,0,29148.72198992582,56077.822587357645,17166.00855701648,279870.4717428547,42,102392.55313429996,6,49,2223,1,1
24,184194.18850367083,0,4,93,14,0,5,0,1823.1298587756373,57014.40711332865,395.1452874082292,0,1,0,0.0,9483.4868977975,0.0,59232.68225951252,6,9483.4868977975,1,8,2222,1,1
51,5300.027545848981,1,3,126,14,10,10,12,12585.261943720961,12538.027694050643,13926.922269074745,10,10,12,12580.044073358371,12566.999397451891,13926.922269074745,39050.21190684635,34,39073.96573988501,34,68,2223,1,1
22,500000.0,0,4,52,14,0,0,20,25.410971924643867,0.726027769275539,9044.70900942257,0,0,1,24.200925642517966,0.0,8957.771847995396,9070.846009116489,20,8981.972773637914,1,22,2222,1,1
39,1000000.0,0,4,124,14,41,8,19,128113.80466036487,12859.894634790151,30812.86731073572,7,2,4,20289.81124175295,9609.659607894202,24941.00800943775,171786.56660589075,69,54840.4788590849,15,84,2223,1,1
60,2361.7082477315084,1,2,106,14,19,0,0,34339.8060583327,0.0,0.0,7,0,0,33493.416970175174,0.0,0.0,34339.8060583327,19,33493.416970175174,7,26,2223,1,1
43,3000000.0,0,4,48,14,15,2,0,9964.312241349613,1389.7466249174367,0.0,3,0,0,9170.508821586745,1146.3136026983432,0.0,11354.058866267049,18,10316.822424285088,3,21,2223,1,1
61,3308.381424358343,0,3,149,14,4,0,0,12251.868908130764,0.43330600115702644,0.0,2,0,0,12016.119213990107,0.0,0.0,12252.302214131922,4,12016.119213990107,2,6,2222,1,1
61,10640988.70498031,1,1,54,14,12,4,3,44614.85988195002,15191.432308033338,11409.59894864951,0,0,0,0.0,0.0,0.0,71215.89113863287,21,0.0,0,21,2223,1,1
56,109312.66599423003,0,2,113,14,43,45,10,83896.41276964785,89730.58417284432,19251.406222280617,10,9,6,74388.49012417227,88320.85375326462,25328.334275506597,192878.40316477278,99,188037.6781529435,25,125,2222,1,1
53,62426526.126327656,0,4,125,13,153,186,31,758701.5714256361,1973272.1299152235,192184.65172837087,32,41,9,822513.2908361652,2231546.5815297063,220789.1189580756,2924158.35306923,372,3274848.991323947,83,456,2225,1,1
42,798.5921773897176,1,4,88,14,7,0,0,32747.889237514082,26.070789079303722,0.0,1,0,0,32792.70017905779,26.070789079303722,0.0,32773.960026593384,7,32818.7709681371,1,8,2223,1,1
43,4451.554568518261,0,3,125,13,6,0,0,1809.7690111854888,0.0,22.56574465375968,0,0,0,0.0,0.0,0.0,1832.3347558392486,6,0.0,0,6,2223,1,1
47,2172.5876747894586,1,4,119,14,19,0,0,23753.586383945927,0.0,0.0,9,0,0,23676.812622182373,0.0,0.0,23753.586383945927,19,23676.812622182373,9,29,2222,1,1
32,2000000.0,1,4,88,14,0,0,0,20.231724948853866,554.4321050055668,0.0,0,0,0,0.0,0.0,0.0,574.6638299544207,1,0.0,0,1,2223,1,1
36,1000000.0,0,4,101,14,19,17,15,37116.65273813601,26360.665808557762,30465.392917500303,3,5,2,20566.018512074083,21583.669600703757,29979.587000879696,93942.71146419406,52,72129.27511365754,12,65,2223,1,1
34,1000000.0,1,4,120,14,13,0,1,124304.15044769352,0.0,2836.397633031252,0,0,0,1146.4557830698714,0.0,2937.4660481961887,127140.5480807248,15,4083.92183126606,1,16,2223,1,1
39,5000000.0,0,2,87,14,4,4,5,2258.5014533957337,2521.12181018099,3669.1354181635415,3,4,4,1917.0435166712764,2521.12181018099,2938.4199931369894,8448.758681740264,14,7376.585319989255,12,27,2222,1,1
63,7895.711020356327,1,1,164,10,1,0,0,924.5717263348797,0.0,802.7466296221546,0,0,0,0.0,0.0,0.0,1727.3183559570343,2,0.0,0,2,2223,1,1
58,2088209.6561132402,1,4,122,14,9,10,12,26556.85588668122,31882.142696726252,34582.242840571314,7,10,11,27904.42145087456,32098.6723622066,34657.28004865785,93021.2414239788,32,94660.373861739,30,63,2223,1,1
54,935.8552564194567,0,4,86,14,8,10,10,20848.083841721083,23126.529624332936,20638.88989154527,8,11,11,20861.15949941367,25215.785762354313,27554.823172780998,64613.50335759929,29,73631.76843454898,31,61,2222,1,1
40,5000000.0,1,3,166,13,21,5,0,29136.930288237876,17963.135476813914,0.0,0,0,0,0.0,17838.437452562062,0.0,47100.06576505179,27,17838.437452562062,0,28,2222,1,1
23,0.0,1,4,81,14,18,40,28,44922.62651688814,130123.15163422181,659232.3893412885,4,7,9,9507.729193521409,31918.660597267644,825842.2309908802,834278.1674923983,86,867268.6207816692,20,106,2223,1,1
46,2864.9690318485855,0,4,113,14,5,1,0,3437.1312440793245,584.9867279351081,0.0,0,0,0,0.0,0.0,0.0,4022.117972014433,6,0.0,0,6,2223,1,1
42,500000.0,0,4,131,14,7,11,27,12341.578936805992,19954.051301944404,130197.5314387563,0,0,0,0.0,0.0,7215.900268194987,162493.1616775067,47,7215.900268194987,0,47,2223,1,1
45,6315.2845826334615,0,4,119,14,3,2,2,854.102294883894,1105.4146252099615,1694.2601599968066,0,0,0,0.0,0.0,0.0,3653.777080090662,8,0.0,0,8,2223,1,1
38,1385.832353255138,0,4,118,14,17,4,0,86587.23568600028,6440.578197477134,0.0,2,0,0,38927.18105408064,2047.525771751804,0.0,93027.81388347741,22,40974.70682583244,3,25,2222,1,1
59,2345.0682551148284,0,1,85,14,11,12,12,24200.492188320284,28974.14669239116,26369.1138273521,7,8,8,30323.196207185414,29950.901063346093,34395.60355348283,79543.75270806355,35,94669.70082401433,24,60,2222,1,1
46,2171.9618910733784,0,3,132,13,16,21,10,36748.8307391788,34791.07504604275,18155.855133286135,5,4,5,114650.39430431541,34827.555374544485,30039.17041556479,89695.76091850767,48,179517.1200944247,15,64,2222,1,1
39,3500000.0,1,4,68,14,2,0,0,1042.666147458875,444.072347694188,0.0,0,0,0,444.072347694188,54176.82641869094,0.0,1486.7384951530632,3,54620.89876638513,1,4,2223,1,1
45,2000000.0,0,4,87,14,16,6,14,16724.7993850181,4220.770816900795,12470.911903139282,2,0,1,17950.124695770803,1400.4288644821186,1056.9726939931707,33416.482105058174,37,20407.52625424609,4,42,2223,1,1
43,3000000.0,1,1,151,13,0,2,0,109.90640875518943,12684.881402096536,0.0,0,0,0,142.7355957859603,0.0,0.0,12794.787810851727,3,142.7355957859603,0,3,2223,1,1
46,2653766.5671005584,0,1,86,14,23,11,2,9032.977149494416,11223.16825019616,1250.4603015400548,5,3,0,9653.123379090604,5723.533330965225,0.0,21506.60570123063,37,15376.65671005583,9,47,2223,1,1
23,1000000.0,0,4,142,12,0,2,0,0.0,10609.98234773031,0.0,0,4,0,0.0,9834.179412558426,0.0,10609.98234773031,2,9834.179412558426,4,6,2222,1,1
65,4233.692598042623,0,4,91,14,12,11,0,2851.6114130537694,2603.956295463227,185.79693856227323,0,0,0,0.0,176.56606841617213,0.0,5641.36464707927,24,176.56606841617213,0,24,2222,1,1
57,17232652.331855956,1,1,156,13,4,6,7,5527.244141466937,33098.21866920484,60669.19319694274,1,1,2,74501.29143458603,32166.136949027554,59737.11147676548,99294.65600761451,18,166404.53986037907,5,24,2222,1,1
57,4000000.0,0,4,115,14,5,7,7,14227.568898916761,10671.969940900177,13645.676718876337,2,1,4,6064.752845377156,5417.497620693117,6081.635592530845,38545.215558693264,20,17563.88605860112,7,27,2223,1,1
42,500000.0,1,3,165,13,0,0,1,14428.212822493258,0.06227272920870064,908.0614410645438,1,1,0,28856.425644986517,60.8291100126371,3253.3304937703797,15336.336536287012,2,32170.585248769537,4,6,2222,1,1
40,1590.8409393422432,0,4,55,14,15,0,0,19895.749772710224,0.0,0.0,1,0,0,19554.155508487624,0.0,0.0,19895.749772710224,15,19554.155508487624,1,16,2222,1,1
38,4345.522416080095,1,4,77,14,20,3,0,97163.15015540701,14439.216365582915,0.0,2,0,0,21187.608669433506,14313.002112819646,0.0,111602.36652098993,24,35500.61078225315,2,26,2222,2,1
49,22770349.692176238,0,4,105,14,59,14,5,365873.36665155663,452565.4108386284,304064.42843736534,4,0,1,112669.94038371099,27229.650307823762,30951.03584989301,1122503.2059275503,79,170850.62654142777,7,86,2222,1,1
26,1000000.0,1,4,80,14,6,1,0,56518.28586792576,5384.020554429743,1163.8552153710011,0,0,0,0.0,0.0,1205.3264818567523,63066.161637726516,9,1205.3264818567523,0,9,2223,1,1
52,144564.79962912347,0,2,115,14,77,87,22,116451.55932829238,134642.36907821253,33229.882183982976,52,62,20,108623.78012643661,133323.9584753846,32898.98854673673,284323.8105904879,187,274846.72714855795,135,322,2222,1,1
36,500000.0,0,4,159,13,0,0,2,462.61048000154784,0.0,6681.43059694611,0,0,0,0.0,0.0,0.0,7144.041076947658,3,0.0,0,3,2222,1,1
59,2921.7452728746357,1,4,65,14,4,6,0,1131.7557158463928,3464.364459825651,73.73962182997087,0,0,0,0.0,0.0,0.0,4669.859797502015,11,0.0,0,11,2222,1,1
19,500000.0,0,4,79,14,2,2,15,589.6125912020015,589.6125912020015,6640.437331758901,0,0,1,0.0,0.0,5992.664602216426,7819.662514162904,19,5992.664602216426,1,21,2223,1,1
49,2069973.0114804942,1,4,135,13,8,16,19,29044.145953987852,96038.36790294587,129232.56191838311,5,8,9,18537.201220304458,25181.803403986432,27280.287020985306,254315.07577531686,43,70999.29164527619,23,66,2223,1,1
51,2000000.0,1,4,102,14,1,0,0,55.46871490594089,126.73385032995418,0.0,0,0,0,0.0,0.0,0.0,182.20256523589512,1,0.0,0,1,2223,1,1
59,2089773.4936442631,1,4,125,13,8,12,13,29177.837014331548,36383.86259790176,38118.414125739386,7,10,11,23782.731094792623,32767.769950513182,38374.622358940294,103680.1137379727,35,94925.1234042461,29,65,2223,1,1
53,3000000.0,1,4,53,14,0,1,0,502.9079754585676,905.1928744361094,0.0,0,0,0,0.0,0.0,0.0,1408.1008498946771,1,0.0,0,1,2222,1,1
52,3664.3660221889218,1,4,58,14,13,11,0,24920.21130493969,7014.389951743011,649.0500827340138,0,0,0,2685.0718224886273,0.0,0.0,32583.651339416716,25,2685.0718224886273,0,25,2222,1,1
54,59160.09850989452,0,2,69,14,0,0,0,542.0973964235916,2018.9660246486624,586.0878218512239,0,0,0,0.0,0.0,0.0,3147.151242923478,1,0.0,0,1,2222,1,1
31,500000.0,1,3,59,13,2,1,0,4956.642269932964,147.48885783062616,0.0,0,0,0,4720.611685650442,3352.6597721946964,0.0,5104.1311277635905,4,8073.271457845134,1,6,2222,1,1
55,4744.487399205327,1,4,72,14,6,6,3,1568.6429587986556,1416.6901224941057,10859.650605352263,0,0,0,0.0,0.0,0.0,13844.983686645026,16,0.0,0,16,2223,1,1
24,14971.141399439703,1,4,87,14,41,52,51,92937.17560958653,137096.15436053736,157907.4455654151,19,28,13,44069.398497558366,114391.09381480455,74362.85922347203,387940.775535539,146,232823.35153583495,61,208,2223,1,1
61,3143.6015955156204,0,1,94,13,10,10,10,22528.073869004293,26216.067958075826,22576.11781949587,6,5,5,72259.53716195811,27299.172148195314,31889.96430730619,71320.25964657599,30,131448.6736174596,18,49,2222,1,1
19,500000.0,0,4,80,14,2,2,15,608.6017668831362,608.6017668831362,6561.588116843023,0,0,1,0.0,0.0,5895.766627938861,7778.791650609296,19,5895.766627938861,1,21,2223,1,1
38,2000000.0,0,4,51,14,1,50,53,4470.4644727532395,34105.41265250933,24503.541232940614,0,8,7,0.0,20971.44714099032,26919.391939225614,63079.418358203184,105,47890.839080215934,16,121,2222,2,1
40,1800000.0,1,4,133,14,5,0,0,11641.1695823701,411.2180955762163,305.2216172815898,1,0,0,10193.762830945085,0.0,0.0,12357.609295227907,6,10193.762830945085,1,7,2223,1,1
46,4773865.1353453575,0,4,117,14,42,23,0,206072.6242787646,109578.79323657774,0.0,3,0,1,301456.586009606,113075.10960597607,2074.4142606796613,315651.41751534236,65,416606.1098762618,6,71,2222,1,1
40,1504872.435692915,0,4,154,13,12,6,3,16962.908258180567,60825.371913152485,5353.749294016974,0,0,0,18304.355074677245,45760.88768669312,0.0,83142.02946535003,22,64065.24276137036,1,24,2223,1,1
57,1229.8584077370215,0,1,106,14,9,8,1,13382.7638651647,14325.260143223255,1426.1149797928724,0,0,0,0.0,0.0,0.0,29134.138988180828,18,0.0,0,18,2223,1,1
57,5384.461614764433,1,3,65,14,11,10,0,23156.013244035836,5915.105097946787,547.0187126364197,0,0,0,2259.676018970933,0.0,0.0,29618.137054619045,22,2259.676018970933,0,23,2222,1,1
49,15000000.0,1,2,152,9,19,14,7,221655.82333349175,64440.240118724716,13026.139654144985,1,3,1,190057.6267325906,253913.79621323635,345192.5416920235,299122.2031063614,41,789163.9646378504,6,48,2218,1,1
48,3000000.0,0,4,82,14,0,0,0,185.0141360149957,308.35689335832615,691.6431066416739,0,0,0,0.0,0.0,691.6431066416739,1185.0141360149958,1,691.6431066416739,0,2,2223,1,1
38,3000000.0,0,4,59,14,6,0,0,757.8986928829479,19.68568033462202,15.715983268898892,1,0,0,984.2840167311011,0.0,15.715983268898892,793.3003564864688,7,1000.0,1,9,2223,1,1
44,2000000.0,0,2,100,13,8,7,0,8047.1281658099215,21188.35734307447,0.0,0,0,0,4085.1748431012834,0.0,0.0,29235.48550888439,15,4085.1748431012834,0,16,2222,1,1
47,181695.03929659794,0,1,179,9,3,0,0,7778.351964829898,0.0,0.0,0,0,0,0.0,0.0,0.0,7778.351964829898,3,0.0,0,3,2223,1,1
56,22490559.95130618,1,3,131,14,0,10,12,15416.793341060176,123009.5642370705,205015.85854699422,0,6,9,15416.793341060176,122597.77767228009,202927.7534824761,343442.2161251249,23,340942.32449581637,16,40,2223,1,1
51,2000000.0,1,2,86,14,15,4,1,30765.05237184428,11951.902998618021,722.7096086907424,1,0,0,5496.4543999925145,0.0,0.0,43439.66497915304,21,5496.4543999925145,1,22,2223,1,1
49,20861963.52466643,0,4,110,14,53,14,7,336216.78438867774,437489.7196630192,323374.04112661805,4,2,3,105343.82016084189,49665.0789254539,74347.00604104385,1097080.545178315,75,229355.90512733962,10,85,2222,1,1
46,5000000.0,0,1,114,14,10,9,9,3894.068532966359,4298.423952557519,4640.462869539275,5,6,7,2952.0671902740523,3882.291097618223,4524.891155338573,12832.955355063154,29,11359.249443230849,19,48,2222,1,1
46,2500000.0,0,4,93,13,4,2,0,3207.0564195056572,7317.646754015607,0.0,0,0,0,0.0,948.8469685357885,0.0,10524.703173521264,6,948.8469685357885,0,6,2223,1,1
35,2000000.0,1,4,120,14,20,2,0,27977.41781582958,1101.3582691240586,0.0,5,0,2,36834.68673149037,2837.533772339795,2141.626605758163,29078.77608495364,23,41813.84710958832,9,33,2223,1,1
50,3500000.0,1,3,74,14,0,0,0,374.74176647235254,974.1489633339597,0.0,0,0,0,0.0,0.0,0.0,1348.8907298063123,1,0.0,0,1,2223,1,1
46,15873935.128716055,0,4,189,4,57,6,3,599583.37279553,147046.48396417324,61027.98871024675,5,2,2,475365.9400076489,520176.50670853263,814668.9523494967,807657.84546995,68,1810211.3990656782,9,77,2212,2,1
27,1000000.0,0,4,164,6,0,2,0,70.94457936256185,4475.45375457684,0.0,0,0,0,0.0,0.0,0.0,4546.398333939402,3,0.0,0,3,2223,1,1
57,16346176.537022553,1,1,74,14,10,3,3,20186.427190092745,22856.084564966615,38567.25293648717,1,0,1,5280.051852468296,19394.55517977565,36018.45961958333,81609.7646915465,17,60693.06665182731,4,22,2222,1,1
36,500000.0,1,3,92,14,69,70,45,198356.52763251867,186522.45081231793,121338.47264014304,1,1,0,40048.97397430407,53833.61476282065,7908.778128761631,506217.4510849797,186,101791.36686588638,4,190,2222,1,1
16,200000.0,0,4,49,14,2,0,0,8434.779272811878,238.17127743454603,0.0,0,0,0,0.0,0.0,0.0,8672.950550246425,2,0.0,0,2,2223,1,1
41,500000.0,1,4,113,13,1,17,5,7744.106724913754,42097.08307806267,7260.4047548207955,0,2,2,14391.15831860542,15176.357712778388,8561.34129062928,57101.59455779722,24,38128.857322013086,5,29,2222,1,1
22,1000000.0,0,4,153,10,0,2,0,0.0,9885.712087581287,0.0,0,3,0,0.0,8085.6671734014635,0.0,9885.712087581287,2,8085.6671734014635,3,5,2222,1,1
21,500000.0,0,4,140,14,4,3,4,1390.5783371841267,1068.4036693412738,1416.722348931674,0,0,0,0.0,0.0,0.0,3875.7043554570746,11,0.0,0,11,2222,1,1
48,2683912.1436367063,0,1,82,15,25,11,0,13174.523830776534,12135.634717820061,0.0,6,3,0,14198.081082733159,8016.94577921776,0.0,25310.15854859659,37,22215.02686195092,10,47,2224,1,1
47,1322.849303766394,0,4,99,14,5,0,0,6695.222580695772,0.0,0.0,0,0,0,0.0,0.0,0.0,6695.222580695772,5,0.0,0,5,2223,1,1
57,6939999.996644318,0,4,71,15,9,0,0,17202.997446135516,173.3160054278144,0.0,3,0,0,17302.782730473904,175.47570643003013,0.0,17376.31345156333,10,17478.258436903932,3,14,2222,2,1
59,2791.2529739606825,0,4,89,14,22,19,13,60537.984011611756,59648.88329701571,44689.428990110086,7,6,6,60516.4626730911,59548.08407495449,55673.21387448432,164876.29629873755,54,175737.76062252992,19,74,2223,1,1
34,1000000.0,1,4,91,14,9,1,6,47644.937269991424,3661.9669167283246,15694.019661181257,0,0,0,46502.12309944484,0.0,11115.8410133371,67000.923847901,17,57617.964112781934,1,18,2223,1,1
39,4730.9652367021345,1,3,57,14,23,9,2,86365.43939582488,34577.03661059144,2948.7286196499226,1,1,0,10708.633136170247,19376.64866861701,322.8417159574383,123891.20462606625,35,30408.123520744695,3,38,2222,1,1
35,2000000.0,0,4,62,14,14,9,8,53911.8612367968,33015.73165281068,27126.58928676847,0,0,0,2595.4780910089567,0.0,0.0,114054.18217637595,31,2595.4780910089567,0,32,2222,1,1
37,2000000.0,0,4,51,14,5,14,15,20271.132062944474,17331.62800698386,17620.33059309452,0,2,3,0.0,12917.998437545244,26987.931928191105,55223.090663022864,35,39905.93036573635,6,41,2222,2,1
55,1117.1877183294707,1,4,83,14,14,1,0,17692.957006437955,5692.5240284951215,0.0,5,0,0,27458.589176812122,5692.5240284951215,0.0,23385.481034933076,16,33151.11320530724,5,21,2223,1,1
36,1500000.0,0,4,154,13,2,4,0,813.1196797819074,1470.4994996592304,152.45993995910763,2,1,0,1321.3194796455996,1077.3835757110273,0.0,2436.0791194002454,7,2398.703055356627,3,11,2223,1,1
53,15248.65210628131,0,1,37,21,11,14,0,26084.244789952074,32908.90783085947,0.0,6,3,2,75986.52930595155,76487.57425164935,32.34317189298242,58993.15262081155,25,152506.44672949388,12,38,2222,1,1
55,2846.3155675021408,1,4,87,14,3,0,0,5474.732674097352,0.0,0.0,2,0,0,6853.890623955841,0.0,0.0,5474.732674097352,3,6853.890623955841,2,6,2222,1,1
48,2174.382561727819,0,1,105,17,0,0,0,0.0,785.3144284850601,12.699080092615059,0,0,0,0.0,0.0,0.0,798.0135085776751,1,0.0,0,1,2219,0,1
58,691.3494491638853,1,4,166,10,1,0,0,2029.708893971621,0.0,694.6161758976334,0,0,2,2345.7834497825984,0.0,12581.916875381667,2724.3250698692545,2,14927.700325164265,2,5,2222,1,1
40,5000000.0,1,4,77,14,0,0,0,0.0,0.0,590.3069986360484,0,0,0,29623.99836694945,0.0,0.0,590.3069986360484,0,29623.99836694945,0,1,2223,1,1
59,4000000.0,0,4,96,14,3,7,2,6668.603934583993,19158.56871586709,5722.232826672567,0,0,0,7728.354552610741,0.0,0.0,31549.405477123626,13,7728.354552610741,0,14,2222,1,1
48,1000000.0,0,4,123,14,1,1,0,502.6122550556736,3048.3821349448967,0.0,0,0,0,0.0,1296.386510953367,0.0,3550.99439000057,2,1296.386510953367,0,3,2222,1,1
55,4733.262716357198,1,3,87,14,4,0,0,8269.245068171042,3.545245745595837,0.0,3,0,0,5967.162962929018,0.0,0.0,8272.790313916637,4,5967.162962929018,3,7,2222,2,1
